time,tps,cpuusage,memoryused,memorytotal,memoryfree,pingaverage,pingmedian,pingmin,pingmax,playeronline,playermax
1677386681545,20,0.05,727,3072,2344,0,0,0,0,0,32
1677386741544,20,0.05,772,3072,2299,0,0,0,0,0,32
1677386801550,20,0.05,815,3072,2256,0,0,0,0,0,32
1677386861545,20,0.05,860,3072,2211,0,0,0,0,0,32
1677386921544,20,0.05,905,3072,2166,0,0,0,0,0,32
1677386981552,20,0.05,948,3072,2123,0,0,0,0,0,32
1677387041548,20,0.06,994,3072,2077,0,0,0,0,0,32
1677387101543,20,0.05,1040,3072,2031,0,0,0,0,0,32
1677387161546,20,0.05,506,3072,2565,0,0,0,0,0,32
1677387221544,20,0.06,551,3072,2520,0,0,0,0,0,32
1677387281544,20,0.05,595,3072,2476,0,0,0,0,0,32
1677387341545,20,0.05,639,3072,2432,0,0,0,0,0,32
1677387401546,20,0.05,684,3072,2387,0,0,0,0,0,32
1677387461544,20,0.04,731,3072,2340,0,0,0,0,0,32
1677387521545,20,0.04,774,3072,2297,0,0,0,0,0,32
1677387581551,20,0.05,819,3072,2252,0,0,0,0,0,32
1677387641547,20,0.06,866,3072,2205,0,0,0,0,0,32
1677387701545,20,0.07,910,3072,2161,0,0,0,0,0,32
1677387761547,20,0.06,955,3072,2116,0,0,0,0,0,32
1677387821546,20,0.07,999,3072,2072,0,0,0,0,0,32
1677387881547,20,0.07,1044,3072,2027,0,0,0,0,0,32
1677387941545,20,0.05,503,3072,2568,0,0,0,0,0,32
1677388001543,20,0.06,550,3072,2521,0,0,0,0,0,32
1677388061545,20,0.05,595,3072,2476,0,0,0,0,0,32
1677388121543,20,0.05,642,3072,2429,0,0,0,0,0,32
1677388181549,20,0.04,684,3072,2387,0,0,0,0,0,32
1677388241544,20,0.05,729,3072,2342,0,0,0,0,0,32
1677388301544,20,0.05,773,3072,2298,0,0,0,0,0,32
1677388361543,20,0.05,819,3072,2252,0,0,0,0,0,32
1677388421545,20,0.05,863,3072,2208,0,0,0,0,0,32
1677388481546,20,0.06,907,3072,2164,0,0,0,0,0,32
1677388541545,20,0.05,952,3072,2119,0,0,0,0,0,32
1677388601548,20,0.07,998,3072,2073,0,0,0,0,0,32
1677388661554,20,0.07,1044,3072,2027,0,0,0,0,0,32
1677388721544,20,0.06,501,3072,2570,0,0,0,0,0,32
1677388781547,20,0.07,545,3072,2526,0,0,0,0,0,32
1677388841547,20,0.06,589,3072,2482,0,0,0,0,0,32
1677388901544,20,0.05,638,3072,2433,0,0,0,0,0,32
1677388961549,20,0.06,682,3072,2389,0,0,0,0,0,32
1677389021545,20,0.06,729,3072,2342,0,0,0,0,0,32
1677389081551,20,0.05,773,3072,2298,0,0,0,0,0,32
1677389141547,20,0.05,817,3072,2254,0,0,0,0,0,32
1677389201545,20,0.05,862,3072,2209,0,0,0,0,0,32
1677389261545,20,0.06,907,3072,2164,0,0,0,0,0,32
1677389321547,20,0.07,951,3072,2120,0,0,0,0,0,32
1677389381548,20,0.06,996,3072,2075,0,0,0,0,0,32
1677389441544,20,0.06,1042,3072,2029,0,0,0,0,0,32
1677389501545,20,0.06,496,3072,2575,0,0,0,0,0,32
1677389561543,20,0.05,541,3072,2530,0,0,0,0,0,32
1677389621544,20,0.04,587,3072,2484,0,0,0,0,0,32
1677389681549,20,0.06,631,3072,2440,0,0,0,0,0,32
1677389741544,20,0.05,678,3072,2393,0,0,0,0,0,32
1677389801545,20,0.05,723,3072,2348,0,0,0,0,0,32
1677389861544,20,0.05,768,3072,2303,0,0,0,0,0,32
1677389921547,20,0.06,815,3072,2256,0,0,0,0,0,32
1677389981545,20,0.05,860,3072,2211,0,0,0,0,0,32
1677390041547,20,0.05,905,3072,2166,0,0,0,0,0,32
1677390101548,20,0.05,950,3072,2121,0,0,0,0,0,32
1677390161552,20,0.05,998,3072,2073,0,0,0,0,0,32
1677390221546,20,0.05,1042,3072,2029,0,0,0,0,0,32
1677390281544,20,0.05,494,3072,2577,0,0,0,0,0,32
1677390341545,20,0.05,538,3072,2533,0,0,0,0,0,32
1677390401552,20,0.05,583,3072,2488,0,0,0,0,0,32
1677390461546,20,0.05,628,3072,2443,0,0,0,0,0,32
1677390521544,20,0.06,674,3072,2397,0,0,0,0,0,32
1677390581545,20,0.05,718,3072,2353,0,0,0,0,0,32
1677390641545,20,0.05,763,3072,2308,0,0,0,0,0,32
1677390701547,20,0.06,807,3072,2264,0,0,0,0,0,32
1677390761545,20,0.05,852,3072,2219,0,0,0,0,0,32
1677390821544,20,0.06,899,3072,2172,0,0,0,0,0,32
1677390881564,20,0.05,941,3072,2130,0,0,0,0,0,32
1677390941546,20,0.05,986,3072,2085,0,0,0,0,0,32
1677391001546,20,0.05,1031,3072,2040,0,0,0,0,0,32
1677391061544,20,0.07,482,3072,2589,0,0,0,0,0,32
1677391121545,20,0.06,527,3072,2544,0,0,0,0,0,32
1677391181550,20,0.05,573,3072,2498,0,0,0,0,0,32
1677391241544,20,0.05,618,3072,2453,0,0,0,0,0,32
1677391301545,20,0.05,663,3072,2408,0,0,0,0,0,32
1677391361546,20,0.05,706,3072,2365,0,0,0,0,0,32
1677391421550,20,0.06,750,3072,2321,0,0,0,0,0,32
1677391481544,20,0.04,796,3072,2275,0,0,0,0,0,32
1677391541546,20,0.05,839,3072,2232,0,0,0,0,0,32
1677391601546,20,0.06,887,3072,2184,0,0,0,0,0,32
1677391661545,20,0.05,932,3072,2139,0,0,0,0,0,32
