time,tps,cpuusage,memoryused,memorytotal,memoryfree,pingaverage,pingmedian,pingmin,pingmax,playeronline,playermax
1677230367187,20,0.03,2189,3072,882,0,0,0,0,0,32
1677230427184,20,0.04,2250,3072,821,0,0,0,0,0,32
1677230487184,20,0.03,2313,3072,758,0,0,0,0,0,32
1677230547188,20,0.03,2375,3072,696,0,0,0,0,0,32
1677230607186,20,0.04,1328,3072,1743,0,0,0,0,0,32
1677230667185,20,0.03,1389,3072,1682,0,0,0,0,0,32
1677230727186,20,0.04,1452,3072,1619,0,0,0,0,0,32
1677230787185,20,0.04,1513,3072,1558,0,0,0,0,0,32
1677230847188,20,0.03,1577,3072,1494,0,0,0,0,0,32
1677230907184,20,0.03,1641,3072,1430,0,0,0,0,0,32
1677230967186,20,0.03,1705,3072,1366,0,0,0,0,0,32
1677231027186,20,0.03,1767,3072,1304,0,0,0,0,0,32
1677231087188,20,0.03,1829,3072,1242,0,0,0,0,0,32
1677231147188,20,0.03,1891,3072,1180,0,0,0,0,0,32
1677231207199,20,0.03,1956,3072,1115,0,0,0,0,0,32
1677231267183,20,0.03,2022,3072,1049,0,0,0,0,0,32
1677231327183,20,0.04,2090,3072,981,0,0,0,0,0,32
1677231387187,20,0.04,2158,3072,913,0,0,0,0,0,32
1677231447184,20,0.04,2221,3072,850,0,0,0,0,0,32
1677231507184,20,0.03,2287,3072,784,0,0,0,0,0,32
1677231567184,20,0.04,2348,3072,723,0,0,0,0,0,32
1677231627184,20,0.05,2412,3072,659,0,0,0,0,0,32
1677231687184,20,0.03,1364,3072,1707,0,0,0,0,0,32
1677231747201,20,0.03,1425,3072,1646,0,0,0,0,0,32
1677231807184,20,0.04,1488,3072,1583,0,0,0,0,0,32
1677231867186,20,0.03,1550,3072,1521,0,0,0,0,0,32
1677231927186,20,0.03,1612,3072,1459,0,0,0,0,0,32
1677231987184,20,0.03,1674,3072,1397,0,0,0,0,0,32
1677232047186,20,0.04,1737,3072,1334,0,0,0,0,0,32
1677232107188,20,0.04,1797,3072,1274,0,0,0,0,0,32
1677232167185,20,0.04,1859,3072,1212,0,0,0,0,0,32
1677232227186,20,0.03,1921,3072,1150,0,0,0,0,0,32
1677232287184,20,0.03,1983,3072,1088,0,0,0,0,0,32
1677232347183,20,0.05,2046,3072,1025,0,0,0,0,0,32
1677232407186,20,0.03,2109,3072,962,0,0,0,0,0,32
1677232467187,20,0.04,2171,3072,900,0,0,0,0,0,32
1677232527184,20,0.03,2235,3072,836,0,0,0,0,0,32
1677232587184,20,0.03,2296,3072,775,0,0,0,0,0,32
1677232647184,20,0.03,2359,3072,712,0,0,0,0,0,32
1677232707198,20,0.03,2423,3072,648,0,0,0,0,0,32
1677232767183,20,0.03,1374,3072,1697,0,0,0,0,0,32
1677232827189,20,0.03,1437,3072,1634,0,0,0,0,0,32
1677232887184,20,0.04,1500,3072,1571,0,0,0,0,0,32
1677232947183,20,0.03,1560,3072,1511,0,0,0,0,0,32
1677233007188,20,0.03,1628,3072,1443,0,0,0,0,0,32
1677233067189,20,0.05,1693,3072,1378,0,0,0,0,0,32
1677233127184,20,0.04,1759,3072,1312,0,0,0,0,0,32
1677233187184,20,0.04,1828,3072,1243,0,0,0,0,0,32
1677233247183,20,0.03,1893,3072,1178,0,0,0,0,0,32
1677233307183,20,0.03,1955,3072,1116,0,0,0,0,0,32
1677233367183,20,0.04,2018,3072,1053,0,0,0,0,0,32
1677233427185,20,0.04,2081,3072,990,0,0,0,0,0,32
1677233487184,20,0.05,2145,3072,926,0,0,0,0,0,32
1677233547187,20,0.04,2208,3072,863,0,0,0,0,0,32
1677233607184,20,0.04,2269,3072,802,0,0,0,0,0,32
1677233667184,20,0.03,2331,3072,740,0,0,0,0,0,32
1677233727198,20,0.05,2394,3072,677,0,0,0,0,0,32
1677233787184,20,0.03,1347,3072,1724,0,0,0,0,0,32
1677233847185,20,0.04,1410,3072,1661,0,0,0,0,0,32
1677233907185,20,0.04,1472,3072,1599,0,0,0,0,0,32
1677233967184,20,0.03,1537,3072,1534,0,0,0,0,0,32
1677234027183,20,0.03,1601,3072,1470,0,0,0,0,0,32
1677234087186,20,0.04,1664,3072,1407,0,0,0,0,0,32
1677234147191,20,0.03,1727,3072,1344,0,0,0,0,0,32
1677234207184,20,0.06,1790,3072,1281,0,0,0,0,0,32
1677234267183,20,0.04,1852,3072,1219,0,0,0,0,0,32
1677234327184,20,0.04,1914,3072,1157,0,0,0,0,0,32
1677234387187,20,0.03,1976,3072,1095,0,0,0,0,0,32
1677234447183,20,0.05,2040,3072,1031,0,0,0,0,0,32
1677234507184,20,0.03,2103,3072,968,0,0,0,0,0,32
1677234567188,20,0.04,2164,3072,907,0,0,0,0,0,32
1677234627183,20,0.04,2225,3072,846,0,0,0,0,0,32
1677234687183,20,0.04,2289,3072,782,0,0,0,0,0,32
1677234747187,20,0.03,2352,3072,719,0,0,0,0,0,32
1677234807184,20,0.03,2419,3072,652,0,0,0,0,0,32
1677234867185,20,0.03,1378,3072,1693,0,0,0,0,0,32
1677234927186,20,0.03,1446,3072,1625,0,0,0,0,0,32
1677234987184,20,0.03,1511,3072,1560,0,0,0,0,0,32
1677235047183,20,0.04,1574,3072,1497,0,0,0,0,0,32
1677235107183,20,0.03,1638,3072,1433,0,0,0,0,0,32
1677235167184,20,0.04,1701,3072,1370,0,0,0,0,0,32
1677235227184,20,0.03,1763,3072,1308,0,0,0,0,0,32
1677235287187,20,0.03,1825,3072,1246,0,0,0,0,0,32
1677235347184,20,0.05,1888,3072,1183,0,0,0,0,0,32
1677235407192,20,0.04,1950,3072,1121,0,0,0,0,0,32
1677235467186,20,0.03,2011,3072,1060,0,0,0,0,0,32
1677235527183,20,0.03,2074,3072,997,0,0,0,0,0,32
1677235587183,20,0.03,2134,3072,937,0,0,0,0,0,32
1677235647184,20,0.03,2197,3072,874,0,0,0,0,0,32
1677235707189,20,0.04,2258,3072,813,0,0,0,0,0,32
1677235767184,20,0.05,2319,3072,752,0,0,0,0,0,32
1677235827184,20,0.03,2382,3072,689,0,0,0,0,0,32
1677235887187,20,0.03,1336,3072,1735,0,0,0,0,0,32
1677235947183,20,0.04,1398,3072,1673,0,0,0,0,0,32
1677236007185,20,0.04,1461,3072,1610,0,0,0,0,0,32
1677236067184,20,0.04,1525,3072,1546,0,0,0,0,0,32
1677236127186,20,0.05,1587,3072,1484,0,0,0,0,0,32
1677236187187,20,0.04,1648,3072,1423,0,0,0,0,0,32
1677236247185,20,0.04,1711,3072,1360,0,0,0,0,0,32
1677236307190,20,0.05,1773,3072,1298,0,0,0,0,0,32
1677236367184,20,0.04,1838,3072,1233,0,0,0,0,0,32
1677236427187,20,0.05,1900,3072,1171,0,0,0,0,0,32
1677236487186,20,0.04,1962,3072,1109,0,0,0,0,0,32
1677236547185,20,0.04,2025,3072,1046,0,0,0,0,0,32
1677236607183,20,0.04,2090,3072,981,0,0,0,0,0,32
1677236667214,20,0.03,2158,3072,913,0,0,0,0,0,32
1677236727185,20,0.04,2227,3072,844,0,0,0,0,0,32
1677236787183,20,0.04,2293,3072,778,0,0,0,0,0,32
1677236847187,20,0.03,2358,3072,713,0,0,0,0,0,32
1677236907184,20,0.03,2421,3072,650,0,0,0,0,0,32
1677236967188,20,0.04,1375,3072,1696,0,0,0,0,0,32
1677237027183,20,0.03,1436,3072,1635,0,0,0,0,0,32
1677237087186,20,0.03,1498,3072,1573,0,0,0,0,0,32
1677237147187,20,0.03,1561,3072,1510,0,0,0,0,0,32
1677237207185,20,0.04,1622,3072,1449,0,0,0,0,0,32
1677237267186,20,0.03,1685,3072,1386,0,0,0,0,0,32
1677237327184,20,0.04,1746,3072,1325,0,0,0,0,0,32
1677237387185,20,0.05,1809,3072,1262,0,0,0,0,0,32
1677237447184,20,0.04,1873,3072,1198,0,0,0,0,0,32
1677237507191,20,0.03,1936,3072,1135,0,0,0,0,0,32
1677237567186,20,0.05,1999,3072,1072,0,0,0,0,0,32
1677237627183,20,0.04,2061,3072,1010,0,0,0,0,0,32
1677237687187,20,0.03,2124,3072,947,0,0,0,0,0,32
1677237747184,20,0.04,2188,3072,883,0,0,0,0,0,32
1677237807183,20,0.04,2251,3072,820,0,0,0,0,0,32
1677237867183,20,0.03,2314,3072,757,0,0,0,0,0,32
1677237927184,20,0.03,2376,3072,695,0,0,0,0,0,32
1677237987187,20,0.03,1331,3072,1740,0,0,0,0,0,32
1677238047184,20,0.03,1393,3072,1678,0,0,0,0,0,32
1677238107183,20,0.04,1456,3072,1615,0,0,0,0,0,32
1677238167184,20,0.04,1520,3072,1551,0,0,0,0,0,32
1677238227189,20,0.04,1582,3072,1489,0,0,0,0,0,32
1677238287188,20,0.04,1644,3072,1427,0,0,0,0,0,32
1677238347184,20,0.03,1705,3072,1366,0,0,0,0,0,32
1677238407183,20,0.03,1774,3072,1297,0,0,0,0,0,32
1677238467186,20,0.04,1843,3072,1228,0,0,0,0,0,32
1677238527183,20,0.03,1911,3072,1160,0,0,0,0,0,32
1677238587183,20,0.03,1977,3072,1094,0,0,0,0,0,32
1677238647190,20,0.03,2041,3072,1030,0,0,0,0,0,32
1677238707188,20,0.04,2102,3072,969,0,0,0,0,0,32
1677238767184,20,0.04,2165,3072,906,0,0,0,0,0,32
1677238827184,20,0.03,2225,3072,846,0,0,0,0,0,32
1677238887185,20,0.03,2289,3072,782,0,0,0,0,0,32
1677238947184,20,0.03,2351,3072,720,0,0,0,0,0,32
1677239007184,20,0.03,2414,3072,657,0,0,0,0,0,32
1677239067184,20,0.04,1365,3072,1706,0,0,0,0,0,32
1677239127184,20,0.03,1429,3072,1642,0,0,0,0,0,32
1677239187185,20,0.03,1491,3072,1580,0,0,0,0,0,32
1677239247183,20,0.03,1554,3072,1517,0,0,0,0,0,32
1677239307185,20,0.04,1618,3072,1453,0,0,0,0,0,32
1677239367186,20,0.04,1680,3072,1391,0,0,0,0,0,32
1677239427183,20,0.04,1743,3072,1328,0,0,0,0,0,32
1677239487187,20,0.03,1807,3072,1264,0,0,0,0,0,32
1677239547185,20,0.03,1869,3072,1202,0,0,0,0,0,32
1677239607188,20,0.05,1931,3072,1140,0,0,0,0,0,32
1677239667183,20,0.04,1994,3072,1077,0,0,0,0,0,32
1677239727183,20,0.04,2058,3072,1013,0,0,0,0,0,32
1677239787185,20,0.03,2122,3072,949,0,0,0,0,0,32
1677239847184,20,0.04,2182,3072,889,0,0,0,0,0,32
1677239907183,20,0.05,2248,3072,823,0,0,0,0,0,32
1677239967184,20,0.04,2308,3072,763,0,0,0,0,0,32
1677240027190,20,0.04,2372,3072,699,0,0,0,0,0,32
1677240087186,20,0.04,1325,3072,1746,0,0,0,0,0,32
1677240147184,20,0.03,1388,3072,1683,0,0,0,0,0,32
1677240207185,20,0.04,1454,3072,1617,0,0,0,0,0,32
1677240267183,20,0.04,1520,3072,1551,0,0,0,0,0,32
1677240327185,20,0.03,1585,3072,1486,0,0,0,0,0,32
1677240387183,20,0.04,1653,3072,1418,0,0,0,0,0,32
1677240447194,20,0.03,1715,3072,1356,0,0,0,0,0,32
1677240507186,20,0.04,1777,3072,1294,0,0,0,0,0,32
1677240567183,20,0.03,1840,3072,1231,0,0,0,0,0,32
1677240627184,20,0.04,1903,3072,1168,0,0,0,0,0,32
1677240687187,20,0.03,1965,3072,1106,0,0,0,0,0,32
1677240747187,20,0.04,2025,3072,1046,0,0,0,0,0,32
1677240807183,20,0.04,2087,3072,984,0,0,0,0,0,32
1677240867190,20,0.03,2151,3072,920,0,0,0,0,0,32
1677240927186,20,0.03,2214,3072,857,0,0,0,0,0,32
1677240987185,20,0.03,2277,3072,794,0,0,0,0,0,32
1677241047184,20,0.03,2341,3072,730,0,0,0,0,0,32
1677241107183,20,0.05,1400,3072,1671,0,0,0,0,0,32
1677241167184,20,0.04,1399,3072,1672,0,0,0,0,0,32
1677241227186,20,0.05,1456,3072,1615,0,0,0,0,0,32
1677241287188,20,0.04,1384,3072,1687,0,0,0,0,0,32
1677241347186,20,0.04,1442,3072,1629,0,0,0,0,0,32
1677241407187,20,0.04,1368,3072,1703,0,0,0,0,0,32
1677241467186,20,0.04,1426,3072,1645,0,0,0,0,0,32
1677241527184,20,0.04,1483,3072,1588,0,0,0,0,0,32
1677241587188,20,0.04,1402,3072,1669,0,0,0,0,0,32
1677241647185,20,0.04,1458,3072,1613,0,0,0,0,0,32
1677241707189,20,0.04,1389,3072,1682,0,0,0,0,0,32
1677241767186,20,0.04,1446,3072,1625,0,0,0,0,0,32
1677241827185,20,0.04,1504,3072,1567,0,0,0,0,0,32
1677241887184,20,0.04,1410,3072,1661,0,0,0,0,0,32
1677241947184,20,0.03,1470,3072,1601,0,0,0,0,0,32
1677242007184,20,0.04,1530,3072,1541,0,0,0,0,0,32
1677242067186,20,0.04,1591,3072,1480,0,0,0,0,0,32
1677242127185,20,0.04,1409,3072,1662,0,0,0,0,0,32
1677242187187,20,0.04,1468,3072,1603,0,0,0,0,0,32
1677242247186,20,0.04,1526,3072,1545,0,0,0,0,0,32
1677242307184,20,0.05,1397,3072,1674,0,0,0,0,0,32
1677242367183,20,0.04,1457,3072,1614,0,0,0,0,0,32
1677242427184,20,0.04,1515,3072,1556,0,0,0,0,0,32
1677242487190,20,0.04,1575,3072,1496,0,0,0,0,0,32
1677242547184,20,0.04,1405,3072,1666,0,0,0,0,0,32
1677242607184,20,0.04,1463,3072,1608,0,0,0,0,0,32
1677242667187,20,0.04,1521,3072,1550,0,0,0,0,0,32
1677242727194,20,0.04,1580,3072,1491,0,0,0,0,0,32
1677242787185,20,0.04,1384,3072,1687,0,0,0,0,0,32
1677242847186,20,0.04,1444,3072,1627,0,0,0,0,0,32
1677242907185,20,0.04,1374,3072,1697,0,0,0,0,0,32
1677242967186,20,0.04,1433,3072,1638,0,0,0,0,0,32
1677243027184,20,0.04,1365,3072,1706,0,0,0,0,0,32
1677243087185,20,0.05,1426,3072,1645,0,0,0,0,0,32
1677243147185,20,0.04,1485,3072,1586,0,0,0,0,0,32
1677243207184,20,0.03,1543,3072,1528,0,0,0,0,0,32
1677243267184,20,0.04,1602,3072,1469,0,0,0,0,0,32
1677243327188,20,0.03,1661,3072,1410,0,0,0,0,0,32
1677243387186,20,0.05,1720,3072,1351,0,0,0,0,0,32
1677243447188,20,0.05,1421,3072,1650,0,0,0,0,0,32
1677243507186,20,0.04,1482,3072,1589,0,0,0,0,0,32
1677243567184,20,0.05,1545,3072,1526,0,0,0,0,0,32
1677243627247,20,0.04,1605,3072,1466,0,0,0,0,0,32
1677243687186,20,0.04,1666,3072,1405,0,0,0,0,0,32
1677243747186,20,0.04,1729,3072,1342,0,0,0,0,0,32
1677243807184,20,0.04,1794,3072,1277,0,0,0,0,0,32
1677243867184,20,0.04,1856,3072,1215,0,0,0,0,0,32
1677243927184,20,0.04,1413,3072,1658,0,0,0,0,0,32
1677243987187,20,0.04,1471,3072,1600,0,0,0,0,0,32
1677244047184,20,0.04,1529,3072,1542,0,0,0,0,0,32
1677244107184,20,0.04,1589,3072,1482,0,0,0,0,0,32
1677244167191,20,0.04,1371,3072,1700,0,0,0,0,0,32
1677244227184,20,0.04,1430,3072,1641,0,0,0,0,0,32
1677244287185,20,0.04,1489,3072,1582,0,0,0,0,0,32
1677244347184,20,0.04,1549,3072,1522,0,0,0,0,0,32
1677244407191,20,0.04,1607,3072,1464,0,0,0,0,0,32
1677244467185,20,0.04,1399,3072,1672,0,0,0,0,0,32
1677244527184,20,0.04,1456,3072,1615,0,0,0,0,0,32
1677244587193,20,0.04,1515,3072,1556,0,0,0,0,0,32
1677244647186,20,0.04,1410,3072,1661,0,0,0,0,0,32
1677244707184,20,0.04,1470,3072,1601,0,0,0,0,0,32
1677244767185,20,0.04,1530,3072,1541,0,0,0,0,0,32
1677244827187,20,0.04,1590,3072,1481,0,0,0,0,0,32
1677244887185,20,0.04,1650,3072,1421,0,0,0,0,0,32
1677244947194,20,0.04,1710,3072,1361,0,0,0,0,0,32
1677245007195,20,0.04,1771,3072,1300,0,0,0,0,0,32
1677245067184,20,0.04,1370,3072,1701,0,0,0,0,0,32
1677245127184,20,0.04,1431,3072,1640,0,0,0,0,0,32
1677245187184,20,0.04,1492,3072,1579,0,0,0,0,0,32
1677245247190,20,0.04,1553,3072,1518,0,0,0,0,0,32
1677245307184,20,0.04,1614,3072,1457,0,0,0,0,0,32
1677245367184,20,0.04,1675,3072,1396,0,0,0,0,0,32
1677245427186,20,0.04,1735,3072,1336,0,0,0,0,0,32
1677245487189,20,0.04,1796,3072,1275,0,0,0,0,0,32
1677245547245,20,0.04,1859,3072,1212,0,0,0,0,0,32
1677245607192,20,0.04,1925,3072,1146,0,0,0,0,0,32
1677245667184,20,0.04,1413,3072,1658,0,0,0,0,0,32
1677245727186,20,0.04,1478,3072,1593,0,0,0,0,0,32
1677245787189,20,0.04,1540,3072,1531,0,0,0,0,0,32
1677245847185,20,0.04,1602,3072,1469,0,0,0,0,0,32
1677245907185,20,0.04,1665,3072,1406,0,0,0,0,0,32
1677245967189,20,0.04,1727,3072,1344,0,0,0,0,0,32
1677246027186,20,0.05,1787,3072,1284,0,0,0,0,0,32
1677246087185,20,0.05,1849,3072,1222,0,0,0,0,0,32
1677246147194,20,0.04,1913,3072,1158,0,0,0,0,0,32
1677246207186,20,0.04,1973,3072,1098,0,0,0,0,0,32
1677246267188,20,0.05,2036,3072,1035,0,0,0,0,0,32
1677246327190,20,0.05,2097,3072,974,0,0,0,0,0,32
1677246387189,20,0.04,2159,3072,912,0,0,0,0,0,32
1677246447190,20,0.04,1400,3072,1671,0,0,0,0,0,32
1677246507186,20,0.04,1461,3072,1610,0,0,0,0,0,32
1677246567191,20,0.04,1522,3072,1549,0,0,0,0,0,32
1677246627195,20,0.04,1583,3072,1488,0,0,0,0,0,32
1677246687184,20,0.04,1645,3072,1426,0,0,0,0,0,32
1677246747184,20,0.04,1704,3072,1367,0,0,0,0,0,32
1677246807184,20,0.04,1765,3072,1306,0,0,0,0,0,32
1677246867189,20,0.04,1826,3072,1245,0,0,0,0,0,32
1677246927187,20,0.04,1886,3072,1185,0,0,0,0,0,32
1677246987186,20,0.04,1398,3072,1673,0,0,0,0,0,32
1677247047184,20,0.04,1456,3072,1615,0,0,0,0,0,32
1677247107185,20,0.04,1389,3072,1682,0,0,0,0,0,32
1677247167185,20,0.04,1447,3072,1624,0,0,0,0,0,32
1677247227184,20,0.03,1382,3072,1689,0,0,0,0,0,32
1677247287184,20,0.04,1446,3072,1625,0,0,0,0,0,32
1677247347184,20,0.04,1509,3072,1562,0,0,0,0,0,32
1677247407195,20,0.04,1577,3072,1494,0,0,0,0,0,32
1677247467188,20,0.04,1642,3072,1429,0,0,0,0,0,32
1677247527189,20,0.04,1705,3072,1366,0,0,0,0,0,32
1677247587185,20,0.04,1766,3072,1305,0,0,0,0,0,32
1677247647188,20,0.04,1830,3072,1241,0,0,0,0,0,32
1677247707183,20,0.04,1891,3072,1180,0,0,0,0,0,32
1677247767185,20,0.04,1954,3072,1117,0,0,0,0,0,32
1677247827190,20,0.04,2015,3072,1056,0,0,0,0,0,32
1677247887186,20,0.04,1365,3072,1706,0,0,0,0,0,32
1677247947184,20,0.04,1426,3072,1645,0,0,0,0,0,32
1677248007185,20,0.04,1487,3072,1584,0,0,0,0,0,32
1677248067188,20,0.04,1548,3072,1523,0,0,0,0,0,32
1677248127186,20,0.04,1609,3072,1462,0,0,0,0,0,32
1677248187184,20,0.04,1671,3072,1400,0,0,0,0,0,32
1677248247185,20,0.04,1732,3072,1339,0,0,0,0,0,32
1677248307184,20,0.04,1793,3072,1278,0,0,0,0,0,32
1677248367184,20,0.04,1854,3072,1217,0,0,0,0,0,32
1677248427188,20,0.04,1916,3072,1155,0,0,0,0,0,32
1677248487187,20,0.04,1976,3072,1095,0,0,0,0,0,32
1677248547185,20,0.04,1411,3072,1660,0,0,0,0,0,32
1677248607188,20,0.04,1475,3072,1596,0,0,0,0,0,32
1677248667183,20,0.04,1540,3072,1531,0,0,0,0,0,32
1677248727205,20,0.04,1600,3072,1471,0,0,0,0,0,32
1677248787186,20,0.04,1664,3072,1407,0,0,0,0,0,32
1677248847185,20,0.04,1727,3072,1344,0,0,0,0,0,32
1677248907183,20,0.04,1790,3072,1281,0,0,0,0,0,32
1677248967184,20,0.05,1854,3072,1217,0,0,0,0,0,32
1677249027184,20,0.04,1919,3072,1152,0,0,0,0,0,32
1677249087195,20,0.04,1986,3072,1085,0,0,0,0,0,32
1677249147185,20,0.04,2050,3072,1021,0,0,0,0,0,32
1677249207184,20,0.04,2119,3072,952,0,0,0,0,0,32
1677249267183,20,0.07,1485,3072,1586,12,12,12,12,1,32
1677249327195,20,0.06,1531,3072,1540,0,0,0,0,0,32
1677249387206,20,0.04,1463,3072,1608,0,0,0,0,0,32
1677249447187,20,0.04,1520,3072,1551,0,0,0,0,0,32
1677249507187,20,0.05,1454,3072,1617,0,0,0,0,0,32
1677249567204,20,0.05,1513,3072,1558,0,0,0,0,0,32
1677249627186,20,0.05,1447,3072,1624,0,0,0,0,0,32
1677249687186,20,0.04,1505,3072,1566,0,0,0,0,0,32
1677249747187,20,0.05,1439,3072,1632,0,0,0,0,0,32
1677249807185,20,0.04,1496,3072,1575,0,0,0,0,0,32
1677249867224,20,0.04,1432,3072,1639,0,0,0,0,0,32
1677249927193,20,0.07,1501,3072,1570,7,7,7,7,1,32
1677249987188,20,0.07,1530,3072,1541,0,0,0,0,0,32
1677250047187,20,0.04,1589,3072,1482,0,0,0,0,0,32
1677250107186,20,0.04,1524,3072,1547,0,0,0,0,0,32
1677250167184,20,0.04,1582,3072,1489,0,0,0,0,0,32
1677250227185,20,0.04,1515,3072,1556,0,0,0,0,0,32
1677250287193,20,0.04,1572,3072,1499,0,0,0,0,0,32
1677250347197,20,0.04,1630,3072,1441,0,0,0,0,0,32
1677250407188,20,0.06,1581,3072,1490,16,16,16,16,1,32
1677250467212,20,0.06,1666,3072,1405,963,963,963,963,1,32
1677250527230,20,0.06,1616,3072,1455,315,315,315,315,1,32
1677250587189,20,0.07,1573,3072,1498,111,111,111,111,1,32
1677250647219,20,0.06,1821,3072,1250,47,47,47,47,1,32
1677250707185,20,0.05,1700,3072,1371,0,0,0,0,0,32
1677250767184,20,0.04,1758,3072,1313,0,0,0,0,0,32
1677250827185,20,0.07,1694,3072,1377,11,11,11,11,1,32
1677250887188,20,0.06,1678,3072,1393,17,17,17,17,1,32
1677250947192,20,0.06,1722,3072,1349,17,17,17,17,1,32
1677251007214,20,0.07,1876,3072,1195,16,16,16,16,1,32
1677251067185,20,0.07,1712,3072,1359,36,36,36,36,1,32
1677251127196,19.99,0.07,1768,3072,1303,22,22,22,22,1,32
1677251187186,20,0.07,2173,3072,898,19,19,19,19,1,32
1677251247189,20.01,0.07,1877,3072,1194,17,17,17,17,1,32
1677251307211,20,0.07,1813,3072,1258,20,20,20,20,1,32
1677251367186,20,0.07,2056,3072,1015,17,17,17,17,1,32
1677251427185,20,0.07,2090,3072,981,18,18,18,18,1,32
1677251487186,20,0.06,1812,3072,1259,20,20,20,20,1,32
1677251547189,20,0.07,2057,3072,1014,18,18,18,18,1,32
1677251607186,20,0.07,1904,3072,1167,16,16,16,16,1,32
1677251667189,20,0.08,1982,3072,1089,19,19,19,19,1,32
1677251727258,20,0.08,1779,3072,1292,31,31,31,31,1,32
1677251787192,20,0.08,2010,3072,1061,27,27,27,27,1,32
1677251847185,20,0.07,2100,3072,971,18,18,18,18,1,32
1677251907186,20,0.06,1938,3072,1133,19,19,19,19,1,32
1677251967188,20,0.06,2364,3072,707,22,22,22,22,1,32
1677252027188,20,0.07,1973,3072,1098,18,18,18,18,1,32
1677252087193,20,0.07,1944,3072,1127,0,0,0,0,0,32
1677252147185,20,0.04,1915,3072,1156,0,0,0,0,0,32
1677252207187,20,0.04,1973,3072,1098,0,0,0,0,0,32
1677252267184,20,0.04,1921,3072,1150,0,0,0,0,0,32
1677252327187,20,0.04,1979,3072,1092,0,0,0,0,0,32
1677252387184,20,0.04,2036,3072,1035,0,0,0,0,0,32
1677252447185,20,0.04,2095,3072,976,0,0,0,0,0,32
1677252507184,20,0.04,1947,3072,1124,0,0,0,0,0,32
1677252567186,20,0.05,2006,3072,1065,0,0,0,0,0,32
1677252627188,20,0.05,1935,3072,1136,0,0,0,0,0,32
1677252687190,20,0.05,1992,3072,1079,0,0,0,0,0,32
1677252747186,20,0.06,1911,3072,1160,0,0,0,0,0,32
1677252807194,20,0.04,1971,3072,1100,0,0,0,0,0,32
1677252867190,20,0.04,2030,3072,1041,0,0,0,0,0,32
1677252927185,20,0.04,1922,3072,1149,0,0,0,0,0,32
1677252987189,20,0.04,1978,3072,1093,0,0,0,0,0,32
1677253047186,20,0.04,2036,3072,1035,0,0,0,0,0,32
1677253107193,20,0.04,2095,3072,976,0,0,0,0,0,32
1677253167187,20,0.06,1948,3072,1123,0,0,0,0,0,32
1677253326775,20,0,456,3072,2615,0,0,0,0,0,32
1677253386710,20.01,0.51,1375,3072,1696,0,0,0,0,0,32
1677253446722,20,0.08,627,3072,2444,0,0,0,0,0,32
1677253506707,20,0.12,1005,3072,2066,0,0,0,0,0,32
1677253580163,20,0,812,3072,2259,0,0,0,0,0,32
1677253640116,20.01,0.29,915,3072,2156,0,0,0,0,0,32
1677253700115,20,0.07,479,3072,2592,0,0,0,0,0,32
1677253760115,20,0.21,887,3072,2184,4,4,0,8,2,32
1677253820119,20,0.1,677,3072,2394,950,950,25,1876,2,32
1677253880115,20,0.09,1186,3072,1885,367,367,127,608,2,32
1677253940117,20,0.07,682,3072,2389,208,208,208,208,1,32
1677254000115,20,0.07,712,3072,2359,82,82,82,82,1,32
1677254060121,20,0.07,537,3072,2534,38,38,38,38,1,32
1677254120117,20,0.06,962,3072,2109,22,22,22,22,1,32
1677254180116,20,0.07,885,3072,2186,18,18,18,18,1,32
1677254240115,20,0.07,665,3072,2406,0,0,0,0,0,32
1677254300122,20,0.04,1035,3072,2036,0,0,0,0,0,32
1677254360135,20,0.05,641,3072,2430,0,0,0,0,0,32
1677254420115,20,0.04,1017,3072,2054,0,0,0,0,0,32
1677254480116,20,0.05,649,3072,2422,0,0,0,0,0,32
1677254540122,20,0.05,1019,3072,2052,0,0,0,0,0,32
1677254600115,20,0.06,628,3072,2443,0,0,0,0,0,32
1677254660120,20,0.05,996,3072,2075,0,0,0,0,0,32
1677254720120,20,0.05,514,3072,2557,0,0,0,0,0,32
1677254780116,20,0.05,883,3072,2188,0,0,0,0,0,32
1677254840115,20,0.05,578,3072,2493,0,0,0,0,0,32
1677254900119,20,0.05,947,3072,2124,0,0,0,0,0,32
1677254960115,20,0.04,534,3072,2537,0,0,0,0,0,32
1677255020126,20,0.05,828,3072,2243,0,0,0,0,0,32
1677255080121,20,0.05,1197,3072,1874,0,0,0,0,0,32
1677255140116,20,0.05,761,3072,2310,0,0,0,0,0,32
1677255200116,20,0.04,1129,3072,1942,0,0,0,0,0,32
1677255260117,20,0.05,611,3072,2460,0,0,0,0,0,32
1677255320122,20,0.06,981,3072,2090,0,0,0,0,0,32
1677255380123,20,0.06,539,3072,2532,0,0,0,0,0,32
1677255440115,20,0.04,920,3072,2151,0,0,0,0,0,32
1677255500117,20,0.05,1293,3072,1778,0,0,0,0,0,32
1677255560118,20,0.05,776,3072,2295,0,0,0,0,0,32
1677255620115,20,0.04,1145,3072,1926,0,0,0,0,0,32
1677255680115,20,0.06,686,3072,2385,0,0,0,0,0,32
1677255740116,20,0.05,1055,3072,2016,0,0,0,0,0,32
1677255800122,20,0.05,526,3072,2545,0,0,0,0,0,32
1677255860117,20,0.05,896,3072,2175,0,0,0,0,0,32
1677255920122,20,0.05,1265,3072,1806,0,0,0,0,0,32
