time,tps,cpuusage,memoryused,memorytotal,memoryfree,pingaverage,pingmedian,pingmin,pingmax,playeronline,playermax
1677190017789,20,0.52,1415,6144,4728,0,0,0,0,0,32
1677190077788,20,0.58,1462,6144,4681,0,0,0,0,0,32
1677190137793,20,0.57,1112,6144,5031,0,0,0,0,0,32
1677190197792,20,0.5,1160,6144,4983,0,0,0,0,0,32
1677190257789,20,0.51,1208,6144,4935,0,0,0,0,0,32
1677190317794,20,0.5,1258,6144,4885,0,0,0,0,0,32
1677190377792,20,0.53,1306,6144,4837,0,0,0,0,0,32
1677190437794,20,0.53,1358,6144,4785,0,0,0,0,0,32
1677190497787,20,0.53,1405,6144,4738,0,0,0,0,0,32
1677190557794,20,0.53,1451,6144,4692,0,0,0,0,0,32
1677190617806,20,0.5,1121,6144,5022,0,0,0,0,0,32
1677190677787,20,0.52,1169,6144,4974,0,0,0,0,0,32
1677190737823,20,0.46,1217,6144,4926,0,0,0,0,0,32
1677190797791,20,0.54,1265,6144,4878,0,0,0,0,0,32
1677190857788,20,0.54,1311,6144,4832,0,0,0,0,0,32
1677190917796,20,0.45,1359,6144,4784,0,0,0,0,0,32
1677190977792,20,0.52,1408,6144,4735,0,0,0,0,0,32
1677191037788,20,0.59,1455,6144,4688,0,0,0,0,0,32
1677191097791,20,0.57,1502,6144,4641,0,0,0,0,0,32
1677191157788,20,0.49,1112,6144,5031,0,0,0,0,0,32
1677191217789,20,0.47,1160,6144,4983,0,0,0,0,0,32
1677191277806,20,0.48,1208,6144,4935,0,0,0,0,0,32
1677191337800,20,0.58,1258,6144,4885,0,0,0,0,0,32
1677191397798,20,0.58,1306,6144,4837,0,0,0,0,0,32
1677191457793,20,0.48,1354,6144,4789,0,0,0,0,0,32
1677191517788,20,0.53,1400,6144,4743,0,0,0,0,0,32
1677191577790,20,0.54,1450,6144,4693,0,0,0,0,0,32
1677191637792,20,0.54,1498,6144,4645,0,0,0,0,0,32
1677191697794,20,0.48,1548,6144,4595,0,0,0,0,0,32
1677191757793,20,0.56,1596,6144,4547,0,0,0,0,0,32
1677191817793,20,0.55,1127,6144,5016,0,0,0,0,0,32
1677191877787,20,0.52,1177,6144,4966,0,0,0,0,0,32
1677191937795,20,0.56,1227,6144,4916,0,0,0,0,0,32
1677191997794,20,0.57,1277,6144,4866,0,0,0,0,0,32
1677192057788,20,0.52,1323,6144,4820,0,0,0,0,0,32
1677192117792,20,0.54,1375,6144,4768,0,0,0,0,0,32
1677192177793,20,0.5,1427,6144,4716,0,0,0,0,0,32
1677192237793,20,0.51,1479,6144,4664,0,0,0,0,0,32
1677192297789,20,0.49,1527,6144,4616,0,0,0,0,0,32
1677192357788,20,0.5,1577,6144,4566,0,0,0,0,0,32
1677192417792,20,0.49,1625,6144,4518,0,0,0,0,0,32
1677192477788,20,0.53,1673,6144,4470,0,0,0,0,0,32
1677192537791,20,0.54,1132,6144,5011,0,0,0,0,0,32
1677192597794,20,0.53,1182,6144,4961,0,0,0,0,0,32
1677192657788,20,0.52,1230,6144,4913,0,0,0,0,0,32
1677192717789,20,0.53,1278,6144,4865,0,0,0,0,0,32
1677192777789,20,0.45,1328,6144,4815,0,0,0,0,0,32
1677192837790,20,0.53,1378,6144,4765,0,0,0,0,0,32
1677192897793,20,0.48,1426,6144,4717,0,0,0,0,0,32
1677192957791,20,0.58,1474,6144,4669,0,0,0,0,0,32
1677193017790,20,0.53,1524,6144,4619,0,0,0,0,0,32
1677193077793,20,0.5,1574,6144,4569,0,0,0,0,0,32
1677193137798,20,0.5,1622,6144,4521,0,0,0,0,0,32
1677193197788,20,0.5,1672,6144,4471,0,0,0,0,0,32
1677193257792,20,0.52,1718,6144,4425,0,0,0,0,0,32
1677193317790,20,0.49,1768,6144,4375,0,0,0,0,0,32
1677193377788,20,0.5,1814,6144,4329,0,0,0,0,0,32
1677193437793,20,0.42,1864,6144,4279,0,0,0,0,0,32
1677193497792,20,0.49,1129,6144,5014,0,0,0,0,0,32
1677193557792,20,0.6,1179,6144,4964,0,0,0,0,0,32
1677193617792,20,0.55,1225,6144,4918,0,0,0,0,0,32
1677193677793,20,0.52,1275,6144,4868,0,0,0,0,0,32
1677193737787,20,0.5,1327,6144,4816,0,0,0,0,0,32
1677193797796,20,0.55,1377,6144,4766,0,0,0,0,0,32
1677193857787,20,0.55,1427,6144,4716,0,0,0,0,0,32
1677193917788,20,0.5,1480,6144,4663,0,0,0,0,0,32
1677193977794,20,0.47,1533,6144,4610,0,0,0,0,0,32
1677194037791,20,0.48,1585,6144,4558,0,0,0,0,0,32
1677194097794,20,0.48,1633,6144,4510,0,0,0,0,0,32
1677194157790,20,0.5,1683,6144,4460,0,0,0,0,0,32
1677194217788,20,0.47,1733,6144,4410,0,0,0,0,0,32
1677194277793,20,0.45,1783,6144,4360,0,0,0,0,0,32
1677194337795,20,0.47,1835,6144,4308,0,0,0,0,0,32
1677194397788,20,0.44,1883,6144,4260,0,0,0,0,0,32
1677194457794,20,0.51,1933,6144,4210,0,0,0,0,0,32
1677194517797,20,0.47,1110,6144,5033,0,0,0,0,0,32
1677194577793,20,0.45,1158,6144,4985,0,0,0,0,0,32
1677194637793,20,0.46,1212,6144,4931,0,0,0,0,0,32
1677194697797,20,0.47,1260,6144,4883,0,0,0,0,0,32
1677194757790,20,0.46,1310,6144,4833,0,0,0,0,0,32
1677194817802,20,0.46,1360,6144,4783,0,0,0,0,0,32
1677194877796,20,0.48,1408,6144,4735,0,0,0,0,0,32
1677194937795,20,0.48,1460,6144,4683,0,0,0,0,0,32
1677194997810,20,0.47,1510,6144,4633,0,0,0,0,0,32
1677195057795,20,0.57,1560,6144,4583,0,0,0,0,0,32
1677195117790,20,0.46,1610,6144,4533,0,0,0,0,0,32
1677195177788,20,0.46,1660,6144,4483,0,0,0,0,0,32
1677195237790,20,0.51,1712,6144,4431,0,0,0,0,0,32
1677195297791,20,0.47,1762,6144,4381,0,0,0,0,0,32
1677195357788,20,0.5,1812,6144,4331,0,0,0,0,0,32
1677195417795,20,0.52,1861,6144,4282,0,0,0,0,0,32
1677195477794,20,0.49,1912,6144,4231,0,0,0,0,0,32
1677195537791,20,0.44,1964,6144,4179,0,0,0,0,0,32
1677195597793,20,0.47,2014,6144,4129,0,0,0,0,0,32
1677195657791,20,0.46,2064,6144,4079,0,0,0,0,0,32
1677195717790,20,0.51,2118,6144,4025,0,0,0,0,0,32
1677195777799,20,0.5,1134,6144,5009,0,0,0,0,0,32
1677195837789,20,0.52,1186,6144,4957,0,0,0,0,0,32
1677195897797,20,0.49,1234,6144,4909,0,0,0,0,0,32
1677195957794,20,0.5,1284,6144,4859,0,0,0,0,0,32
1677196017790,20,0.47,1334,6144,4809,0,0,0,0,0,32
1677196077797,20,0.5,1384,6144,4759,0,0,0,0,0,32
1677196137798,20,0.5,1436,6144,4707,0,0,0,0,0,32
1677196197797,20,0.46,1484,6144,4659,0,0,0,0,0,32
1677196257794,20,0.48,1534,6144,4609,0,0,0,0,0,32
1677196317790,20,0.51,1584,6144,4559,0,0,0,0,0,32
1677196377790,20,0.49,1634,6144,4509,0,0,0,0,0,32
1677196437795,20,0.46,1684,6144,4459,0,0,0,0,0,32
1677196497795,20,0.52,1732,6144,4411,0,0,0,0,0,32
1677196557791,20,0.54,1784,6144,4359,0,0,0,0,0,32
1677196617795,20,0.43,1830,6144,4313,0,0,0,0,0,32
1677196677796,20,0.46,1882,6144,4261,0,0,0,0,0,32
1677196737796,20,0.44,1933,6144,4210,0,0,0,0,0,32
1677196797791,20,0.41,1983,6144,4160,0,0,0,0,0,32
1677196857798,20,0.52,2030,6144,4113,0,0,0,0,0,32
1677196917800,20,0.46,1130,6144,5013,0,0,0,0,0,32
1677196977798,20,0.47,1182,6144,4961,0,0,0,0,0,32
1677197037800,20,0.43,1236,6144,4907,0,0,0,0,0,32
1677197097798,20,0.41,1290,6144,4853,0,0,0,0,0,32
1677197157794,20,0.45,1338,6144,4805,0,0,0,0,0,32
1677197217792,20,0.48,1390,6144,4753,0,0,0,0,0,32
1677197277794,20,0.53,1440,6144,4703,0,0,0,0,0,32
1677197337797,20,0.49,1498,6144,4645,0,0,0,0,0,32
1677197397798,20,0.49,1548,6144,4595,0,0,0,0,0,32
1677197457799,20,0.55,1600,6144,4543,0,0,0,0,0,32
1677197517792,20,0.56,1660,6144,4483,0,0,0,0,0,32
1677197577798,20,0.56,1714,6144,4429,0,0,0,0,0,32
1677197637797,20,0.53,1768,6144,4375,0,0,0,0,0,32
1677197697793,20,0.5,1818,6144,4325,0,0,0,0,0,32
1677197757796,20,0.5,1870,6144,4273,0,0,0,0,0,32
1677197817797,20,0.51,1922,6144,4221,0,0,0,0,0,32
1677197877795,20,0.54,1972,6144,4171,0,0,0,0,0,32
1677197937798,20,0.57,2028,6144,4115,0,0,0,0,0,32
1677197997797,20,0.53,2080,6144,4063,0,0,0,0,0,32
1677198057794,20,0.57,2130,6144,4013,0,0,0,0,0,32
1677198117796,20,0.56,2182,6144,3961,0,0,0,0,0,32
1677198177800,20,0.52,2230,6144,3913,0,0,0,0,0,32
1677198237800,20,0.54,2284,6144,3859,0,0,0,0,0,32
1677198297799,20,0.56,2336,6144,3807,0,0,0,0,0,32
1677198357797,20,0.57,2386,6144,3757,0,0,0,0,0,32
1677198417792,20,0.51,2438,6144,3705,0,0,0,0,0,32
1677198477792,20,0.5,1129,6144,5014,0,0,0,0,0,32
1677198537798,20,0.46,1185,6144,4958,0,0,0,0,0,32
1677198597799,20,0.52,1235,6144,4908,0,0,0,0,0,32
1677198657798,20,0.51,1289,6144,4854,0,0,0,0,0,32
1677198717798,20,0.5,1339,6144,4804,0,0,0,0,0,32
1677198777797,20,0.53,1395,6144,4748,0,0,0,0,0,32
1677198837792,20,0.52,1449,6144,4694,0,0,0,0,0,32
1677198897793,20,0.53,1501,6144,4642,0,0,0,0,0,32
1677198957800,20,0.48,1551,6144,4592,0,0,0,0,0,32
1677199017792,20,0.53,1601,6144,4542,0,0,0,0,0,32
1677199077819,20,0.58,1651,6144,4492,0,0,0,0,0,32
1677199137795,20,0.53,1705,6144,4438,0,0,0,0,0,32
1677199197792,20,0.53,1763,6144,4380,0,0,0,0,0,32
1677199257799,20,0.48,1817,6144,4326,0,0,0,0,0,32
1677199317794,20,0.52,1877,6144,4266,0,0,0,0,0,32
1677199377800,20,0.45,1931,6144,4212,0,0,0,0,0,32
1677199437799,20,0.46,1985,6144,4158,0,0,0,0,0,32
1677199497795,20,0.51,2035,6144,4108,0,0,0,0,0,32
1677199557801,20,0.52,2087,6144,4056,0,0,0,0,0,32
1677199617802,20,0.5,2139,6144,4004,0,0,0,0,0,32
1677199677795,20,0.49,2191,6144,3952,0,0,0,0,0,32
1677199737795,20,0.5,2241,6144,3902,0,0,0,0,0,32
1677199797803,20,0.47,2295,6144,3848,0,0,0,0,0,32
1677199857793,20,0.48,2347,6144,3796,0,0,0,0,0,32
1677199917794,20,0.49,2395,6144,3748,0,0,0,0,0,32
1677199977796,20,0.48,2447,6144,3696,0,0,0,0,0,32
1677200037794,20,0.46,2499,6144,3644,0,0,0,0,0,32
1677200097803,20,0.49,1134,6144,5009,0,0,0,0,0,32
1677200157795,20,0.49,1184,6144,4959,0,0,0,0,0,32
1677200217792,20,0.47,1234,6144,4909,0,0,0,0,0,32
1677200277797,20,0.44,1286,6144,4857,0,0,0,0,0,32
1677200337794,20,0.46,1338,6144,4805,0,0,0,0,0,32
1677200397796,20,0.47,1389,6144,4754,0,0,0,0,0,32
1677200457798,20,0.51,1438,6144,4705,0,0,0,0,0,32
1677200517795,20,0.45,1488,6144,4655,0,0,0,0,0,32
1677200577795,20,0.52,1542,6144,4601,0,0,0,0,0,32
1677200637799,20,0.47,1596,6144,4547,0,0,0,0,0,32
1677200697794,20,0.5,1646,6144,4497,0,0,0,0,0,32
1677200757795,20,0.53,1697,6144,4446,0,0,0,0,0,32
1677200817798,20,0.46,1748,6144,4395,0,0,0,0,0,32
1677200877796,20,0.52,1800,6144,4343,0,0,0,0,0,32
1677200937796,20,0.53,1856,6144,4287,0,0,0,0,0,32
1677200997802,20,0.55,1906,6144,4237,0,0,0,0,0,32
1677201057795,20,0.52,1963,6144,4180,0,0,0,0,0,32
1677201117800,20,0.44,2020,6144,4123,0,0,0,0,0,32
1677201177802,20,0.44,2072,6144,4071,0,0,0,0,0,32
1677201237800,20,0.47,2126,6144,4017,0,0,0,0,0,32
1677201297797,20,0.44,2178,6144,3965,0,0,0,0,0,32
1677201357802,20,0.51,2228,6144,3915,0,0,0,0,0,32
1677201417795,20,0.48,2282,6144,3861,0,0,0,0,0,32
1677201477796,20,0.48,2334,6144,3809,0,0,0,0,0,32
1677201537798,20,0.47,2388,6144,3755,0,0,0,0,0,32
1677201597806,20,0.48,2439,6144,3704,0,0,0,0,0,32
1677201657800,20,0.47,2491,6144,3652,0,0,0,0,0,32
1677201717817,20,0.43,2540,6144,3603,0,0,0,0,0,32
1677201777795,20,0.44,1122,6144,5021,0,0,0,0,0,32
1677201837795,20,0.45,1176,6144,4967,0,0,0,0,0,32
1677201897795,20,0.48,1228,6144,4915,0,0,0,0,0,32
1677201957800,20,0.41,1278,6144,4865,0,0,0,0,0,32
1677202017804,20,0.44,1326,6144,4817,0,0,0,0,0,32
1677202077800,20,0.43,1380,6144,4763,0,0,0,0,0,32
1677202137799,20,0.45,1436,6144,4707,0,0,0,0,0,32
1677202197799,20,0.46,1486,6144,4657,0,0,0,0,0,32
1677202257801,20,0.45,1540,6144,4603,0,0,0,0,0,32
1677202317801,20,0.44,1588,6144,4555,0,0,0,0,0,32
1677202377796,20,0.45,1642,6144,4501,0,0,0,0,0,32
1677202437796,20,0.47,1696,6144,4447,0,0,0,0,0,32
1677202497804,20,0.46,1750,6144,4393,0,0,0,0,0,32
1677202557803,20,0.44,1800,6144,4343,0,0,0,0,0,32
1677202617796,20,0.5,1856,6144,4287,0,0,0,0,0,32
1677202677806,20,0.5,1908,6144,4235,0,0,0,0,0,32
1677202737796,20,0.47,1966,6144,4177,0,0,0,0,0,32
1677202797798,20,0.46,2020,6144,4123,0,0,0,0,0,32
1677202857798,20,0.47,2078,6144,4065,0,0,0,0,0,32
1677202917796,20,0.44,2134,6144,4009,0,0,0,0,0,32
1677202977802,20,0.46,2184,6144,3959,0,0,0,0,0,32
1677203037800,20,0.46,2242,6144,3901,0,0,0,0,0,32
1677203097798,20,0.44,2292,6144,3851,0,0,0,0,0,32
1677203157798,20,0.43,2348,6144,3795,0,0,0,0,0,32
1677203217796,20,0.43,2400,6144,3743,0,0,0,0,0,32
1677203277796,20,0.42,2452,6144,3691,0,0,0,0,0,32
1677203337802,20,0.46,2508,6144,3635,0,0,0,0,0,32
1677203397796,20,0.44,2560,6144,3583,0,0,0,0,0,32
1677203457796,20,0.47,2612,6144,3531,0,0,0,0,0,32
1677203517800,20,0.46,2662,6144,3481,0,0,0,0,0,32
1677203577802,20,0.47,2714,6144,3429,0,0,0,0,0,32
1677203637804,20,0.48,2770,6144,3373,0,0,0,0,0,32
1677203697801,20,0.5,2820,6144,3323,0,0,0,0,0,32
1677203757795,20,0.47,2870,6144,3273,0,0,0,0,0,32
1677203817800,20,0.44,2916,6144,3227,0,0,0,0,0,32
1677203877801,20,0.43,1107,6144,5036,0,0,0,0,0,32
1677203937805,20,0.46,1159,6144,4984,0,0,0,0,0,32
1677203997802,20,0.47,1209,6144,4934,0,0,0,0,0,32
1677204057802,20,0.46,1261,6144,4882,0,0,0,0,0,32
1677204117797,20,0.46,1309,6144,4834,0,0,0,0,0,32
1677204177798,20,0.48,1361,6144,4782,0,0,0,0,0,32
1677204237805,20,0.45,1415,6144,4728,0,0,0,0,0,32
1677204297803,20,0.46,1465,6144,4678,0,0,0,0,0,32
1677204357821,20,0.43,1515,6144,4628,0,0,0,0,0,32
1677204417801,20,0.47,1568,6144,4575,0,0,0,0,0,32
1677204477803,20,0.45,1619,6144,4524,0,0,0,0,0,32
1677204537796,20,0.46,1673,6144,4470,0,0,0,0,0,32
1677204597799,20,0.45,1727,6144,4416,0,0,0,0,0,32
1677204657806,20,0.46,1783,6144,4360,0,0,0,0,0,32
1677204717799,20,0.48,1835,6144,4308,0,0,0,0,0,32
1677204777796,20,0.45,1885,6144,4258,0,0,0,0,0,32
1677204837803,20,0.46,1938,6144,4205,0,0,0,0,0,32
1677204897799,20,0.47,1989,6144,4154,0,0,0,0,0,32
1677204957797,20,0.44,2039,6144,4104,0,0,0,0,0,32
1677205017804,20,0.47,2089,6144,4054,0,0,0,0,0,32
1677205077802,20,0.46,2141,6144,4002,0,0,0,0,0,32
1677205137800,20,0.43,2191,6144,3952,0,0,0,0,0,32
1677205197798,20,0.48,2241,6144,3902,0,0,0,0,0,32
1677205257802,20,0.48,2291,6144,3852,0,0,0,0,0,32
1677205317822,20,0.47,2341,6144,3802,0,0,0,0,0,32
1677205377797,20,0.43,1145,6144,4998,0,0,0,0,0,32
1677205437797,20,0.44,1197,6144,4946,0,0,0,0,0,32
1677205497797,20,0.46,1253,6144,4890,0,0,0,0,0,32
1677205557801,20,0.43,1303,6144,4840,0,0,0,0,0,32
1677205617800,20,0.41,1351,6144,4792,0,0,0,0,0,32
1677205677804,20,0.4,1403,6144,4740,0,0,0,0,0,32
1677205737797,19.99,0.43,1469,6144,4674,0,0,0,0,0,32
1677205797810,20.01,0.45,1519,6144,4624,0,0,0,0,0,32
1677205857807,20,0.46,1569,6144,4574,0,0,0,0,0,32
1677205917798,20,0.45,1621,6144,4522,0,0,0,0,0,32
1677205977798,20,0.42,1675,6144,4468,0,0,0,0,0,32
1677206037804,20,0.43,1729,6144,4414,0,0,0,0,0,32
1677206097801,20,0.43,1783,6144,4360,0,0,0,0,0,32
1677206157797,20,0.44,1837,6144,4306,0,0,0,0,0,32
1677206217798,20,0.43,1891,6144,4252,0,0,0,0,0,32
1677206277802,20,0.4,1945,6144,4198,0,0,0,0,0,32
1677206337812,20,0.45,1999,6144,4144,0,0,0,0,0,32
1677206397804,20,0.45,2061,6144,4082,0,0,0,0,0,32
1677206457803,20,0.41,2117,6144,4026,0,0,0,0,0,32
1677206517799,20,0.41,2167,6144,3976,0,0,0,0,0,32
1677206577797,20,0.44,2219,6144,3924,0,0,0,0,0,32
1677206637799,20,0.42,2275,6144,3868,0,0,0,0,0,32
1677206697801,20,0.46,2329,6144,3814,0,0,0,0,0,32
1677206757798,20,0.43,2379,6144,3764,0,0,0,0,0,32
1677206817807,20,0.42,2435,6144,3708,0,0,0,0,0,32
1677206877800,20,0.46,2489,6144,3654,0,0,0,0,0,32
1677206937797,20,0.47,2541,6144,3602,0,0,0,0,0,32
1677206997799,20,0.44,2593,6144,3550,0,0,0,0,0,32
1677207057799,20,0.46,2646,6144,3497,0,0,0,0,0,32
1677207117802,20,0.47,2697,6144,3446,0,0,0,0,0,32
1677207177803,20,0.44,2747,6144,3396,0,0,0,0,0,32
1677207237805,20,0.44,2803,6144,3340,0,0,0,0,0,32
1677207297797,20,0.44,2857,6144,3286,0,0,0,0,0,32
1677207357802,20,0.43,2909,6144,3234,0,0,0,0,0,32
1677207417807,20,0.44,2959,6144,3184,0,0,0,0,0,32
1677207477803,20,0.44,1133,6144,5010,0,0,0,0,0,32
1677207537802,20,0.43,1185,6144,4958,0,0,0,0,0,32
1677207597801,20,0.39,1235,6144,4908,0,0,0,0,0,32
1677207657802,20,0.45,1285,6144,4858,0,0,0,0,0,32
1677207717799,20,0.44,1335,6144,4808,0,0,0,0,0,32
1677207777797,20,0.43,1391,6144,4752,0,0,0,0,0,32
1677207837799,20,0.46,1447,6144,4696,0,0,0,0,0,32
1677207897805,20,0.43,1499,6144,4644,0,0,0,0,0,32
1677207957799,20,0.43,1555,6144,4588,0,0,0,0,0,32
1677208017800,20,0.39,1607,6144,4536,0,0,0,0,0,32
1677208077800,20,0.43,1661,6144,4482,0,0,0,0,0,32
1677208137804,20,0.42,1719,6144,4424,0,0,0,0,0,32
1677208197799,20,0.45,1781,6144,4362,0,0,0,0,0,32
1677208257801,20,0.45,1833,6144,4310,0,0,0,0,0,32
1677208317808,20,0.45,1883,6144,4260,0,0,0,0,0,32
1677208377798,20,0.4,1937,6144,4206,0,0,0,0,0,32
1677208437800,20,0.4,1993,6144,4150,0,0,0,0,0,32
1677208497808,20,0.44,2043,6144,4100,0,0,0,0,0,32
1677208557799,20,0.41,2097,6144,4046,0,0,0,0,0,32
1677208617802,20,0.44,2149,6144,3994,0,0,0,0,0,32
1677208677804,20,0.43,2203,6144,3940,0,0,0,0,0,32
1677208737807,20,0.44,2259,6144,3884,0,0,0,0,0,32
1677208797806,20,0.41,2313,6144,3830,0,0,0,0,0,32
1677208857810,20,0.44,2361,6144,3782,0,0,0,0,0,32
1677208917803,20,0.45,2413,6144,3730,0,0,0,0,0,32
1677208977817,20,0.42,2465,6144,3678,0,0,0,0,0,32
1677209037805,20,0.4,2517,6144,3626,0,0,0,0,0,32
1677209097804,20,0.42,2569,6144,3574,0,0,0,0,0,32
1677209157807,20,0.44,2621,6144,3522,0,0,0,0,0,32
1677209217804,20,0.4,2671,6144,3472,0,0,0,0,0,32
1677209277804,20,0.45,2725,6144,3418,0,0,0,0,0,32
1677209337808,20,0.43,2777,6144,3366,0,0,0,0,0,32
1677209397805,20,0.44,2829,6144,3314,0,0,0,0,0,32
1677209457809,20,0.47,2881,6144,3262,0,0,0,0,0,32
1677209517805,20,0.52,2935,6144,3208,0,0,0,0,0,32
1677209577800,20,0.5,1113,6144,5030,0,0,0,0,0,32
1677209637808,20,0.42,1165,6144,4978,0,0,0,0,0,32
1677209697801,20,0.42,1219,6144,4924,0,0,0,0,0,32
1677209757799,20,0.42,1269,6144,4874,0,0,0,0,0,32
1677209817804,20,0.41,1325,6144,4818,0,0,0,0,0,32
1677209877802,20,0.41,1379,6144,4764,0,0,0,0,0,32
1677209937800,20,0.43,1433,6144,4710,0,0,0,0,0,32
1677209997802,20,0.44,1489,6144,4654,0,0,0,0,0,32
1677210057801,20,0.44,1539,6144,4604,0,0,0,0,0,32
1677210117800,20,0.46,1589,6144,4554,0,0,0,0,0,32
1677210177810,20,0.43,1641,6144,4502,0,0,0,0,0,32
1677210237800,20,0.43,1693,6144,4450,0,0,0,0,0,32
1677210297803,20,0.43,1743,6144,4400,0,0,0,0,0,32
1677210357804,20,0.46,1793,6144,4350,0,0,0,0,0,32
1677210417805,20,0.44,1847,6144,4296,0,0,0,0,0,32
1677210477807,20,0.44,1899,6144,4244,0,0,0,0,0,32
1677210537808,20,0.43,1949,6144,4194,0,0,0,0,0,32
1677210597806,20,0.42,1999,6144,4144,0,0,0,0,0,32
1677210657799,20,0.43,2047,6144,4096,0,0,0,0,0,32
1677210717799,20,0.38,2097,6144,4046,0,0,0,0,0,32
1677210777804,20,0.39,2149,6144,3994,0,0,0,0,0,32
1677210837804,20,0.4,2199,6144,3944,0,0,0,0,0,32
1677210897804,20,0.39,2251,6144,3892,0,0,0,0,0,32
1677210957804,20,0.39,2303,6144,3840,0,0,0,0,0,32
1677211017802,20,0.39,2351,6144,3792,0,0,0,0,0,32
1677211077805,20,0.43,2401,6144,3742,0,0,0,0,0,32
1677211137800,20,0.38,2453,6144,3690,0,0,0,0,0,32
1677211197801,20,0.41,2503,6144,3640,0,0,0,0,0,32
1677211257804,20,0.41,2555,6144,3588,0,0,0,0,0,32
1677211317806,20,0.4,2605,6144,3538,0,0,0,0,0,32
1677211377809,20,0.42,2661,6144,3482,0,0,0,0,0,32
1677211437815,20,0.4,2711,6144,3432,0,0,0,0,0,32
1677211497800,20,0.43,2761,6144,3382,0,0,0,0,0,32
1677211557802,20,0.37,2815,6144,3328,0,0,0,0,0,32
1677211617804,20,0.42,2869,6144,3274,0,0,0,0,0,32
1677211677800,20,0.36,2925,6144,3218,0,0,0,0,0,32
1677211737803,20,0.46,1106,6144,5037,0,0,0,0,0,32
1677211797801,20,0.41,1160,6144,4983,0,0,0,0,0,32
1677211857804,20,0.41,1210,6144,4933,0,0,0,0,0,32
1677211917809,20,0.39,1262,6144,4881,0,0,0,0,0,32
1677211977804,20,0.36,1314,6144,4829,0,0,0,0,0,32
1677212037805,20,0.44,1366,6144,4777,0,0,0,0,0,32
1677212097806,20,0.4,1416,6144,4727,0,0,0,0,0,32
1677212157801,20,0.43,1468,6144,4675,0,0,0,0,0,32
1677212217808,20,0.38,1524,6144,4619,0,0,0,0,0,32
1677212277804,20,0.38,1576,6144,4567,0,0,0,0,0,32
1677212337804,20,0.41,1630,6144,4513,0,0,0,0,0,32
1677212397803,20,0.39,1682,6144,4461,0,0,0,0,0,32
1677212457809,20,0.4,1734,6144,4409,0,0,0,0,0,32
1677212517800,20,0.39,1782,6144,4361,0,0,0,0,0,32
1677212577803,20,0.37,1834,6144,4309,0,0,0,0,0,32
1677212637799,20,0.4,1888,6144,4255,0,0,0,0,0,32
1677212697800,20,0.39,1934,6144,4209,0,0,0,0,0,32
1677212757805,20,0.41,1986,6144,4157,0,0,0,0,0,32
1677212817800,20,0.43,2038,6144,4105,0,0,0,0,0,32
1677212877806,20,0.41,2088,6144,4055,0,0,0,0,0,32
1677212937838,20,0.4,2141,6144,4002,0,0,0,0,0,32
1677212997800,20,0.42,2192,6144,3951,0,0,0,0,0,32
1677213057800,20,0.41,2242,6144,3901,0,0,0,0,0,32
1677213117804,20,0.44,2294,6144,3849,0,0,0,0,0,32
1677213177800,20,0.37,2350,6144,3793,0,0,0,0,0,32
1677213237808,20,0.42,2402,6144,3741,0,0,0,0,0,32
1677213297805,20,0.45,2452,6144,3691,0,0,0,0,0,32
1677213357806,20,0.41,2510,6144,3633,0,0,0,0,0,32
1677213417803,20,0.4,2560,6144,3583,0,0,0,0,0,32
1677213477799,20,0.44,2620,6144,3523,0,0,0,0,0,32
1677213537804,20,0.41,2678,6144,3465,0,0,0,0,0,32
1677213597800,20,0.41,2728,6144,3415,0,0,0,0,0,32
1677213657799,20,0.41,2782,6144,3361,0,0,0,0,0,32
1677213717803,20,0.41,2830,6144,3313,0,0,0,0,0,32
1677213777801,20,0.41,2882,6144,3261,0,0,0,0,0,32
1677213837803,20,0.42,2934,6144,3209,0,0,0,0,0,32
1677213897801,20,0.43,1104,6144,5039,0,0,0,0,0,32
1677213957803,20,0.48,1156,6144,4987,0,0,0,0,0,32
1677214017801,20,0.45,1206,6144,4937,0,0,0,0,0,32
1677214077808,20,0.45,1260,6144,4883,0,0,0,0,0,32
1677214137819,20,0.42,1310,6144,4833,0,0,0,0,0,32
1677214197813,20,0.45,1362,6144,4781,0,0,0,0,0,32
1677214257805,20,0.44,1410,6144,4733,0,0,0,0,0,32
1677214317805,20,0.44,1460,6144,4683,0,0,0,0,0,32
1677214377805,20,0.42,1512,6144,4631,0,0,0,0,0,32
1677214437806,20,0.43,1564,6144,4579,0,0,0,0,0,32
1677214497806,20,0.45,1610,6144,4533,0,0,0,0,0,32
1677214557806,20,0.44,1660,6144,4483,0,0,0,0,0,32
1677214617807,20,0.46,1714,6144,4429,0,0,0,0,0,32
1677214677803,20,0.45,1764,6144,4379,0,0,0,0,0,32
1677214737801,20,0.43,1814,6144,4329,0,0,0,0,0,32
1677214797816,20,0.42,1866,6144,4277,0,0,0,0,0,32
1677214857801,20,0.48,1918,6144,4225,0,0,0,0,0,32
1677214917803,20,0.46,1966,6144,4177,0,0,0,0,0,32
1677214977805,20,0.44,2018,6144,4125,0,0,0,0,0,32
1677215037806,20,0.46,2068,6144,4075,0,0,0,0,0,32
1677215097802,20,0.48,2122,6144,4021,0,0,0,0,0,32
1677215157803,20,0.46,2176,6144,3967,0,0,0,0,0,32
1677215217803,20,0.46,2230,6144,3913,0,0,0,0,0,32
1677215277807,20,0.48,2286,6144,3857,0,0,0,0,0,32
